site,resolution,mode,model,seed,n_train,n_test,MAE,RMSE,R2,epochs,batch,train_s
OR,60,forecast,PG-ResMLP,18,634,142,2.9045705795288086,3.8273565027009293,0.8730708360671997,38,32,2.8
OR,60,forecast,PG-ResMLP,19,634,142,2.728195905685425,3.6201062548307403,0.8864449858665466,35,32,2.6
OR,30,nowcast,Faiman,-1,2830,708,1.3983122110366821,1.8481885211904736,0.9665099382400513,0,0,0.0
OR,30,nowcast,PG-ResMLP,0,2830,708,1.180802345275879,1.5452810995925021,0.9765880107879639,22,42,2.5
OR,30,nowcast,PG-ResMLP,1,2830,708,1.1759780645370483,1.532530968930348,0.976972758769989,25,42,2.9
OR,30,nowcast,PG-ResMLP,2,2830,708,1.167015790939331,1.4937899308872848,0.9781222939491272,23,42,2.6
OR,30,nowcast,PG-ResMLP,3,2830,708,1.1400319337844849,1.5007916586662413,0.9779167175292969,21,42,2.4
OR,30,nowcast,PG-ResMLP,4,2830,708,1.3617539405822754,1.718880735106891,0.9710322618484497,21,42,2.4
OR,30,nowcast,PG-ResMLP,5,2830,708,1.2319458723068237,1.6311561908275742,0.9739136099815369,21,42,2.4
OR,30,nowcast,PG-ResMLP,6,2830,708,1.2125942707061768,1.6097103621307691,0.9745950102806091,21,42,2.4
OR,30,nowcast,PG-ResMLP,7,2830,708,1.167526364326477,1.5248455876205353,0.9772031307220459,23,42,2.6
OR,30,nowcast,PG-ResMLP,8,2830,708,1.2204811573028564,1.6059605942591213,0.9747132658958435,21,42,2.4
OR,30,nowcast,PG-ResMLP,9,2830,708,1.131662368774414,1.5165052708836992,0.9774518609046936,22,42,2.5
OR,30,nowcast,PG-ResMLP,10,2830,708,1.1814489364624023,1.5599380852565863,0.9761418104171753,21,42,2.4
OR,30,nowcast,PG-ResMLP,11,2830,708,1.2161030769348145,1.5507372794655825,0.9764224290847778,23,42,2.6
OR,30,nowcast,PG-ResMLP,12,2830,708,1.2413263320922852,1.6609612162665113,0.9729515910148621,21,42,2.4
OR,30,nowcast,PG-ResMLP,13,2830,708,1.227514386177063,1.6240347416266987,0.9741408824920654,21,42,2.4
OR,30,nowcast,PG-ResMLP,14,2830,708,1.2390106916427612,1.6195420525683275,0.974283754825592,21,42,2.4
OR,30,nowcast,PG-ResMLP,15,2830,708,1.1704378128051758,1.5455392021309218,0.9765802025794983,21,42,2.4
OR,30,nowcast,PG-ResMLP,16,2830,708,1.1529057025909424,1.511174303530213,0.9776101112365723,25,42,2.8
OR,30,nowcast,PG-ResMLP,17,2830,708,1.1924175024032593,1.603524248701689,0.9747899174690247,21,42,2.4
OR,30,nowcast,PG-ResMLP,18,2830,708,1.2281359434127808,1.6534507416112196,0.9731956124305725,21,42,2.4
OR,30,nowcast,PG-ResMLP,19,2830,708,1.1756974458694458,1.5597581075539246,0.9761472940444946,21,42,2.4
OR,30,nowcast,LSTM,0,1065,209,1.7659167051315308,2.4471775535329727,0.9486457705497742,50,32,8.4
OR,30,nowcast,LSTM,1,1065,209,1.692449927330017,2.4274149874131874,0.9494718909263611,89,32,13.6
OR,30,nowcast,LSTM,2,1065,209,1.918232798576355,2.6923227728955808,0.9378416538238525,73,32,11.5
OR,30,nowcast,LSTM,3,1065,209,1.7752692699432373,2.537354443514245,0.944791316986084,117,32,17.5
OR,30,nowcast,LSTM,4,1065,209,1.9262639284133911,2.745889973574826,0.9353436231613159,65,32,10.4
OR,30,nowcast,LSTM,5,1065,209,1.9430816173553467,2.751347038502347,0.9350863695144653,91,32,13.9
OR,30,nowcast,LSTM,6,1065,209,1.5435400009155273,2.126702243941828,0.9612154960632324,104,32,15.4
OR,30,nowcast,LSTM,7,1065,209,1.8740431070327759,2.7213432835022116,0.9364944696426392,103,32,15.4
OR,30,nowcast,LSTM,8,1065,209,1.8852440118789673,2.7333695661267754,0.935931921005249,90,32,13.9
OR,30,nowcast,LSTM,9,1065,209,1.623086929321289,2.320635635018733,0.9538194537162781,78,32,12.1
OR,30,nowcast,LSTM,10,1065,209,1.782329797744751,2.507676926035061,0.9460752606391907,88,32,13.4
OR,30,nowcast,LSTM,11,1065,209,1.6764272451400757,2.372470211087241,0.951733410358429,88,32,13.4
OR,30,nowcast,LSTM,12,1065,209,1.710178256034851,2.444294287905499,0.9487667083740234,91,32,13.8
OR,30,nowcast,LSTM,13,1065,209,2.2523763179779053,3.073884473219465,0.918974757194519,81,32,12.5
OR,30,nowcast,LSTM,14,1065,209,1.883128046989441,2.6500765699444617,0.9397770762443542,80,32,12.4
OR,30,nowcast,LSTM,15,1065,209,1.7032573223114014,2.2980254529401627,0.9547149538993835,89,32,13.5
OR,30,nowcast,LSTM,16,1065,209,1.7653093338012695,2.5189142935582853,0.9455908536911011,75,32,11.8
OR,30,nowcast,LSTM,17,1065,209,1.702360987663269,2.4263722656511297,0.9495152831077576,74,32,11.5
OR,30,nowcast,LSTM,18,1065,209,1.7922683954238892,2.4933009037247977,0.9466917514801025,65,32,10.3
OR,30,nowcast,LSTM,19,1065,209,1.8119632005691528,2.522295619673412,0.9454447031021118,79,32,12.1
OR,30,forecast,PG-ResMLP,0,2266,552,1.9980952739715576,2.6746511927138363,0.9314573407173157,23,34,2.5
OR,30,forecast,PG-ResMLP,1,2266,552,1.9631354808807373,2.608869857776438,0.934787392616272,25,34,2.6
OR,30,forecast,PG-ResMLP,2,2266,552,1.9789395332336426,2.6531397842696243,0.9325554370880127,23,34,2.6
OR,30,forecast,PG-ResMLP,3,2266,552,1.949576735496521,2.5894349755171766,0.9357553720474243,23,34,2.5
OR,30,forecast,PG-ResMLP,4,2266,552,1.9305495023727417,2.592994120198743,0.9355786442756653,24,34,2.6
OR,30,forecast,PG-ResMLP,5,2266,552,2.0536184310913086,2.7676151679661936,0.9266098141670227,23,34,2.5
OR,30,forecast,PG-ResMLP,6,2266,552,1.9365453720092773,2.57716555226531,0.9363627433776855,24,34,2.6
OR,30,forecast,PG-ResMLP,7,2266,552,1.8532274961471558,2.5000654212021187,0.9401134252548218,23,34,2.5
OR,30,forecast,PG-ResMLP,8,2266,552,1.9505977630615234,2.6132994966197813,0.9345657825469971,23,34,2.6
OR,30,forecast,PG-ResMLP,9,2266,552,1.9732807874679565,2.599830853021971,0.9352384805679321,24,34,2.6
OR,30,forecast,PG-ResMLP,10,2266,552,1.9776078462600708,2.624945776243112,0.9339812397956848,24,34,2.7
OR,30,forecast,PG-ResMLP,11,2266,552,1.9523054361343384,2.6249982743030507,0.9339786171913147,23,34,2.5
OR,30,forecast,PG-ResMLP,12,2266,552,1.9561710357666016,2.6233498972749927,0.9340615272521973,24,34,2.6
OR,30,forecast,PG-ResMLP,13,2266,552,1.9677048921585083,2.6431783937485567,0.9330609440803528,23,34,2.5
OR,30,forecast,PG-ResMLP,14,2266,552,1.9798835515975952,2.644031922659867,0.9330177307128906,23,34,2.5
OR,30,forecast,PG-ResMLP,15,2266,552,1.9514752626419067,2.597441929745429,0.9353574514389038,23,34,2.5
OR,30,forecast,PG-ResMLP,16,2266,552,1.9556831121444702,2.5909067219323334,0.9356823563575745,24,34,3.4
OR,30,forecast,PG-ResMLP,17,2266,552,1.9835988283157349,2.6599708974293117,0.9322077035903931,22,34,2.8
OR,30,forecast,PG-ResMLP,18,2266,552,1.9921751022338867,2.682721080788748,0.9310430884361267,24,34,2.7
OR,30,forecast,PG-ResMLP,19,2266,552,1.9740419387817383,2.6022909708205124,0.9351158738136292,23,34,2.8
OR,30,forecast,LSTM,0,894,160,2.148240566253662,2.807752883949052,0.9333471059799194,86,32,15.2
OR,30,forecast,LSTM,1,894,160,2.0738308429718018,2.7030720788262523,0.9382244944572449,98,32,17.3
OR,30,forecast,LSTM,2,894,160,2.263631820678711,2.97652821758883,0.9250932335853577,64,32,11.8
OR,30,forecast,LSTM,3,894,160,2.386927366256714,3.2663376318077373,0.9097965359687805,100,32,16.9
OR,30,forecast,LSTM,4,894,160,2.2579188346862793,3.158948896370882,0.9156303405761719,80,32,14.0
OR,30,forecast,LSTM,5,894,160,2.2078864574432373,3.0336498710162636,0.9221906065940857,74,32,13.4
OR,30,forecast,LSTM,6,894,160,2.024188280105591,2.490507510296645,0.9475582838058472,59,32,10.8
OR,30,forecast,LSTM,7,894,160,2.126983404159546,2.7730817539779826,0.9349830746650696,76,32,13.4
OR,30,forecast,LSTM,8,894,160,2.3293957710266113,3.326284410025606,0.9064551591873169,103,32,17.7
OR,30,forecast,LSTM,9,894,160,2.129295825958252,2.903898703108888,0.9287042021751404,92,32,4062.8
OR,30,forecast,LSTM,10,894,160,2.1382927894592285,2.7636286540072197,0.9354255795478821,79,32,14.1
OR,30,forecast,LSTM,11,894,160,1.890886902809143,2.6325560311841834,0.9414055943489075,124,32,21.3
OR,30,forecast,LSTM,12,894,160,2.1662514209747314,2.848440807882576,0.9314013719558716,89,32,15.9
OR,30,forecast,LSTM,13,894,160,2.2621262073516846,3.04219909258232,0.9217514395713806,68,32,11.0
OR,30,forecast,LSTM,14,894,160,2.1267123222351074,2.9686019057428825,0.9254916310310364,120,32,16.8
OR,30,forecast,LSTM,15,894,160,2.189347505569458,2.8228474475965477,0.9326285719871521,71,32,10.4
OR,30,forecast,LSTM,16,894,160,2.1768267154693604,3.0510583573433254,0.9212950468063354,72,32,10.8
OR,30,forecast,LSTM,17,894,160,2.1740543842315674,2.9029088657435493,0.9287527799606323,89,32,17.4
OR,30,forecast,LSTM,18,894,160,2.0586018562316895,2.805286396657737,0.9334641695022583,91,32,16.9
OR,30,forecast,LSTM,19,894,160,2.2032289505004883,2.961204657668424,0.9258624911308289,82,32,11.9
OR,30,forecast,Hybrid,0,894,160,3.843817949295044,5.61006181597864,0.7339051961898804,67,32,20.5
OR,30,forecast,Hybrid,1,894,160,3.1708686351776123,4.335155959618278,0.8411049246788025,154,32,37.3
OR,30,forecast,Hybrid,2,894,160,4.160628795623779,5.683192707607814,0.7269225716590881,103,32,26.0
OR,30,forecast,Hybrid,3,894,160,3.5615203380584717,4.877261493116933,0.7988809943199158,89,32,22.8
OR,30,forecast,Hybrid,4,894,160,4.306944847106934,5.669480167625049,0.7282387614250183,103,32,25.8
OR,30,forecast,Hybrid,5,894,160,4.4944586753845215,6.387866033230197,0.6550050973892212,117,32,28.8
OR,30,forecast,Hybrid,6,894,160,2.7230870723724365,3.8820952399636512,0.8725812435150146,76,32,19.6
OR,30,forecast,Hybrid,7,894,160,3.4007906913757324,4.76831539068454,0.8077656626701355,53,32,15.6
OR,30,forecast,Hybrid,8,894,160,3.2411251068115234,4.970714444670313,0.7910999059677124,59,32,18.0
OR,30,forecast,Hybrid,9,894,160,2.5780727863311768,3.7058915374991104,0.8838855028152466,82,32,29.5
OR,30,forecast,Hybrid,10,894,160,4.796460151672363,6.291165700340488,0.6653711795806885,66,32,21.3
OR,30,forecast,Hybrid,11,894,160,2.8520450592041016,3.8924916397034344,0.8718978762626648,66,32,18.7
OR,30,forecast,Hybrid,12,894,160,3.2253241539001465,4.511963940848333,0.8278796076774597,77,32,19.9
OR,30,forecast,Hybrid,13,894,160,3.8363137245178223,5.431649755026487,0.7505608797073364,77,32,19.6
OR,30,forecast,Hybrid,14,894,160,3.0907092094421387,4.089103099722022,0.8586300611495972,66,32,17.1
OR,30,forecast,Hybrid,15,894,160,3.538393497467041,5.008284000570564,0.7879301309585571,111,32,28.9
OR,30,forecast,Hybrid,16,894,160,4.649911403656006,6.388955194248986,0.6548874378204346,73,32,28.0
OR,30,forecast,Hybrid,17,894,160,2.5967154502868652,3.528068256851049,0.8947614431381226,122,32,41.8
OR,30,forecast,Hybrid,18,894,160,2.6814076900482178,4.32426241720838,0.841902494430542,132,32,43.1
OR,30,forecast,Hybrid,19,894,160,3.508601427078247,4.586774655408957,0.8221246004104614,61,32,22.0
OR,15,nowcast,Faiman,-1,6383,1596,1.452476143836975,1.9499576368376381,0.9623501896858215,0,0,0.0
OR,15,nowcast,PG-ResMLP,0,6383,1596,1.2489367723464966,1.6534179370265707,0.9729306697845459,22,95,3.1
OR,15,nowcast,PG-ResMLP,1,6383,1596,1.2108036279678345,1.6250279497530613,0.973852276802063,24,95,3.7
OR,15,nowcast,PG-ResMLP,2,6383,1596,1.1946412324905396,1.6044532552907504,0.9745101928710938,22,95,3.3
OR,15,nowcast,PG-ResMLP,3,6383,1596,1.2573068141937256,1.638259490254724,0.9734247326850891,21,95,3.2
OR,15,nowcast,PG-ResMLP,4,6383,1596,1.392345666885376,1.8038856078925,0.9677796363830566,21,95,3.2
OR,15,nowcast,PG-ResMLP,5,6383,1596,1.291486144065857,1.739700732200518,0.97003173828125,21,95,3.1
OR,15,nowcast,PG-ResMLP,6,6383,1596,1.2150065898895264,1.611793700494229,0.9742764234542847,23,95,3.5
OR,15,nowcast,PG-ResMLP,7,6383,1596,1.231806755065918,1.6496653390831397,0.9730533957481384,23,95,3.2
OR,15,nowcast,PG-ResMLP,8,6383,1596,1.2776579856872559,1.7028963127939045,0.9712862968444824,21,95,3.0
OR,15,nowcast,PG-ResMLP,9,6383,1596,1.2730470895767212,1.6711673130074605,0.9723463654518127,23,95,3.5
OR,15,nowcast,PG-ResMLP,10,6383,1596,1.2632091045379639,1.6848610624315217,0.9718912839889526,21,95,2.9
OR,15,nowcast,PG-ResMLP,11,6383,1596,1.2794955968856812,1.6804421792086672,0.9720385670661926,22,95,2.5
OR,15,nowcast,PG-ResMLP,12,6383,1596,1.2236648797988892,1.6326642128809263,0.9736059308052063,23,95,2.7
OR,15,nowcast,PG-ResMLP,13,6383,1596,1.281150460243225,1.7246168402124669,0.9705491662025452,21,95,2.6
OR,15,nowcast,PG-ResMLP,14,6383,1596,1.280158519744873,1.7162884511620309,0.970832884311676,21,95,2.5
OR,15,nowcast,PG-ResMLP,15,6383,1596,1.2462199926376343,1.6672983005818631,0.972474217414856,21,95,2.6
OR,15,nowcast,PG-ResMLP,16,6383,1596,1.2517250776290894,1.6532712096545834,0.9729354381561279,25,95,2.9
OR,15,nowcast,PG-ResMLP,17,6383,1596,1.2739022970199585,1.7381652793345925,0.9700846076011658,21,95,2.5
OR,15,nowcast,PG-ResMLP,18,6383,1596,1.299228310585022,1.7651446203790984,0.9691486954689026,21,95,2.5
OR,15,nowcast,PG-ResMLP,19,6383,1596,1.2564857006072998,1.6708839545188001,0.9723557233810425,21,95,2.4
OR,15,nowcast,LSTM,0,3703,858,2.4490206241607666,3.605531041029822,0.8793339133262634,33,55,13.3
OR,15,nowcast,LSTM,1,3703,858,2.095632791519165,2.946137896975565,0.9194337725639343,49,55,19.6
OR,15,nowcast,LSTM,2,3703,858,2.5522313117980957,3.6038059355449947,0.8794493675231934,33,55,11.3
OR,15,nowcast,LSTM,3,3703,858,1.8691890239715576,2.7223939700886874,0.9312062859535217,71,55,27.2
OR,15,nowcast,LSTM,4,3703,858,2.2397444248199463,3.198871598371628,0.9050182104110718,38,55,16.9
OR,15,nowcast,LSTM,5,3703,858,2.058206081390381,2.943011368983944,0.9196047186851501,39,55,15.2
OR,15,nowcast,LSTM,6,3703,858,1.9869277477264404,2.771317824452991,0.928711473941803,47,55,13.5
OR,15,nowcast,LSTM,7,3703,858,2.2070138454437256,3.192738883954609,0.9053820371627808,43,55,12.8
OR,15,nowcast,LSTM,8,3703,858,2.104607105255127,3.010345581341784,0.9158838391304016,54,55,15.2
OR,15,nowcast,LSTM,9,3703,858,1.9299236536026,2.8484074945172044,0.9246902465820312,46,55,13.4
OR,15,nowcast,LSTM,10,3703,858,2.147587776184082,3.0968516821421272,0.9109799861907959,36,55,10.7
OR,15,nowcast,LSTM,11,3703,858,2.038564443588257,2.89013898733069,0.9224674105644226,41,55,12.0
OR,15,nowcast,LSTM,12,3703,858,2.1470859050750732,3.0927809922054084,0.9112138748168945,56,55,15.8
OR,15,nowcast,LSTM,13,3703,858,1.9965145587921143,2.889312446143198,0.9225117564201355,46,55,13.3
OR,15,nowcast,LSTM,14,3703,858,2.182190418243408,3.1527648417636445,0.9077364802360535,66,55,25.7
OR,15,nowcast,LSTM,15,3703,858,2.002232789993286,2.8992310129254264,0.9219788312911987,59,55,23.8
OR,15,nowcast,LSTM,16,3703,858,2.3465940952301025,3.319703672352248,0.8977071046829224,52,55,21.1
OR,15,nowcast,LSTM,17,3703,858,1.8011234998703003,2.657951617762852,0.9344245791435242,59,55,25.1
OR,15,nowcast,LSTM,18,3703,858,1.9528390169143677,2.84327526112233,0.9249614477157593,45,55,17.7
OR,15,nowcast,LSTM,19,3703,858,2.0716006755828857,2.8855123308943185,0.922715425491333,36,55,11.2
OR,15,forecast,PG-ResMLP,0,5667,1399,1.4189516305923462,1.9026438889497843,0.9644365310668945,23,85,2.7
OR,15,forecast,PG-ResMLP,1,5667,1399,1.3970506191253662,1.8775922022705953,0.9653668999671936,23,85,2.8
OR,15,forecast,PG-ResMLP,2,5667,1399,1.4020782709121704,1.8972484491241144,0.9646379351615906,22,85,2.7
OR,15,forecast,PG-ResMLP,3,5667,1399,1.4544155597686768,1.954716514658697,0.9624632596969604,21,85,2.6
OR,15,forecast,PG-ResMLP,4,5667,1399,1.440180778503418,1.9145530227846481,0.9639899730682373,23,85,2.7
OR,15,forecast,PG-ResMLP,5,5667,1399,1.5360689163208008,2.0678996294703174,0.9579904675483704,21,85,3.1
OR,15,forecast,PG-ResMLP,6,5667,1399,1.4141072034835815,1.8903904919167682,0.9648931622505188,23,85,3.3
OR,15,forecast,PG-ResMLP,7,5667,1399,1.34492027759552,1.8193249950397246,0.9674830436706543,22,85,2.7
OR,15,forecast,PG-ResMLP,8,5667,1399,1.5740840435028076,2.060712444288541,0.9582819938659668,21,85,2.6
OR,15,forecast,PG-ResMLP,9,5667,1399,1.4428869485855103,1.958242258700173,0.9623277187347412,22,85,2.7
OR,15,forecast,PG-ResMLP,10,5667,1399,1.437428593635559,1.9227603640804625,0.9636805653572083,22,85,2.6
OR,15,forecast,PG-ResMLP,11,5667,1399,1.4149348735809326,1.923579754747896,0.963649570941925,22,85,2.6
OR,15,forecast,PG-ResMLP,12,5667,1399,1.4202097654342651,1.9186064675788266,0.9638373255729675,23,85,2.7
OR,15,forecast,PG-ResMLP,13,5667,1399,1.418861746788025,1.9230606639614884,0.9636691808700562,22,85,2.6
OR,15,forecast,PG-ResMLP,14,5667,1399,1.4215997457504272,1.904133919810622,0.9643808007240295,23,85,2.7
OR,15,forecast,PG-ResMLP,15,5667,1399,1.4552879333496094,1.9766082155270956,0.9616177678108215,21,85,2.5
OR,15,forecast,PG-ResMLP,16,5667,1399,1.4169186353683472,1.8884425531951294,0.9649654626846313,23,85,2.7
OR,15,forecast,PG-ResMLP,17,5667,1399,1.4556314945220947,2.0083929625505825,0.9603734612464905,21,85,2.5
OR,15,forecast,PG-ResMLP,18,5667,1399,1.469071626663208,2.0033719724376526,0.9605713486671448,22,85,2.5
OR,15,forecast,PG-ResMLP,19,5667,1399,1.4632221460342407,1.9842019794157013,0.9613223075866699,21,85,2.4
OR,15,forecast,LSTM,0,3364,763,2.2498860359191895,3.2123522832135465,0.9059895277023315,33,50,9.7
OR,15,forecast,LSTM,1,3364,763,1.9972339868545532,2.9354994434375006,0.9214956164360046,54,50,14.6
OR,15,forecast,LSTM,2,3364,763,2.352297067642212,3.3891658895576238,0.8953557014465332,46,50,12.7
OR,15,forecast,LSTM,3,3364,763,2.0131566524505615,2.814421611876837,0.9278380274772644,63,50,16.7
OR,15,forecast,LSTM,4,3364,763,2.408076524734497,3.46451468125386,0.8906509876251221,34,50,10.3
OR,15,forecast,LSTM,5,3364,763,2.576932191848755,3.565077936462848,0.8842108249664307,42,50,12.0
OR,15,forecast,LSTM,6,3364,763,2.135748863220215,3.017049186298013,0.9170732498168945,55,50,15.2
OR,15,forecast,LSTM,7,3364,763,2.5164554119110107,3.6143012179489666,0.8809913396835327,57,50,15.6
OR,15,forecast,LSTM,8,3364,763,2.3468234539031982,3.372988207229008,0.8963522911071777,45,50,17.1
OR,15,forecast,LSTM,9,3364,763,2.0462820529937744,2.847569510102987,0.9261282086372375,51,50,15.3
OR,15,forecast,LSTM,10,3364,763,2.1041312217712402,2.918385262745322,0.9224082827568054,59,50,16.8
OR,15,forecast,LSTM,11,3364,763,1.8542391061782837,2.6336524596979194,0.9368101954460144,68,50,20.8
OR,15,forecast,LSTM,12,3364,763,2.18146014213562,3.205138378518416,0.9064112901687622,46,50,13.4
OR,15,forecast,LSTM,13,3364,763,2.4932658672332764,3.5796937127394526,0.8832594156265259,41,50,12.1
OR,15,forecast,LSTM,14,3364,763,2.060560464859009,2.948617229634008,0.9207924008369446,42,50,12.2
OR,15,forecast,LSTM,15,3364,763,2.17531418800354,3.1125138125438685,0.9117423295974731,46,50,13.1
OR,15,forecast,LSTM,16,3364,763,2.2543413639068604,3.148670727442537,0.9096798896789551,49,50,14.5
OR,15,forecast,LSTM,17,3364,763,1.9570175409317017,2.838717524595965,0.9265867471694946,46,50,14.1
OR,15,forecast,LSTM,18,3364,763,2.306788206100464,3.3376856205788537,0.8985105752944946,85,50,23.7
OR,15,forecast,LSTM,19,3364,763,2.0197386741638184,2.8448505996602367,0.9262691736221313,64,50,18.8
OR,15,forecast,Hybrid,0,3364,763,2.189272403717041,2.8444704254109583,0.926288902759552,94,50,89.4
OR,15,forecast,Hybrid,1,3364,763,2.8206472396850586,3.8247986335357798,0.8667254447937012,51,50,50.4
OR,15,forecast,Hybrid,2,3364,763,2.3996591567993164,3.455546638978805,0.8912163972854614,35,50,25.7
OR,15,forecast,Hybrid,3,3364,763,2.192460775375366,2.935174386661676,0.9215129613876343,54,50,38.2
OR,15,forecast,Hybrid,4,3364,763,2.621044397354126,3.5113802227942736,0.8876726031303406,79,50,55.6
OR,15,forecast,Hybrid,5,3364,763,2.4948906898498535,3.6901005772061906,0.8759472370147705,49,50,44.3
OR,15,forecast,Hybrid,6,3364,763,2.139653205871582,2.8464697942023975,0.9261852502822876,51,50,51.7
OR,15,forecast,Hybrid,7,3364,763,2.792039155960083,3.8344664073889776,0.8660508394241333,44,50,47.0
OR,15,forecast,Hybrid,8,3364,763,2.207887649536133,3.029789838395355,0.9163713455200195,33,50,38.2
OR,15,forecast,Hybrid,9,3364,763,2.058079481124878,2.880532456291803,0.9244080781936646,75,50,68.1
OR,15,forecast,Hybrid,10,3364,763,2.917963743209839,4.179714880167329,0.840843915939331,55,50,54.4
OR,15,forecast,Hybrid,11,3364,763,2.15175199508667,2.982496379328894,0.918961763381958,56,50,57.6
OR,15,forecast,Hybrid,12,3364,763,3.1407485008239746,4.564200933408,0.8102160692214966,57,50,47.0
OR,15,forecast,Hybrid,13,3364,763,3.1941285133361816,4.5591288614538845,0.8106375932693481,45,50,32.9
OR,15,forecast,Hybrid,14,3364,763,2.8622591495513916,3.8364028803746453,0.8659155368804932,48,50,49.0
OR,15,forecast,Hybrid,15,3364,763,2.668297290802002,3.7515228993884913,0.8717831373214722,56,50,57.1
OR,15,forecast,Hybrid,16,3364,763,2.1502275466918945,3.130375625447605,0.9107264280319214,70,50,58.2
OR,15,forecast,Hybrid,17,3364,763,2.318011999130249,3.2921780217219396,0.901259183883667,86,50,94.2
OR,15,forecast,Hybrid,18,3364,763,3.3204450607299805,4.539874688658345,0.8122336864471436,46,50,41.1
OR,15,forecast,Hybrid,19,3364,763,2.658194065093994,3.654463241761803,0.8783317804336548,55,50,40.8
