resolution,mode,model,seed,window,lag_min,n_train,n_test,MAE,RMSE,R2,epochs,batch,train_s
5,nowcast,PG-ResMLP,11,0,30,45296,39431,1.4605135917663574,1.9359612045499417,0.9776765704154968,200,256,34.3
5,nowcast,PG-ResMLP,12,0,30,45296,39431,1.4445254802703857,1.9105372760713297,0.9782590866088867,167,256,28.4
5,nowcast,PG-ResMLP,13,0,30,45296,39431,1.4430606365203857,1.9140259408378764,0.9781795740127563,200,256,34.4
5,nowcast,PG-ResMLP,14,0,30,45296,39431,1.4366809129714966,1.8976378463914365,0.9785516262054443,200,256,33.8
5,nowcast,PG-ResMLP,15,0,30,45296,39431,1.464006781578064,1.9366865603967607,0.9776598811149597,186,256,31.9
5,nowcast,PG-ResMLP,16,0,30,45296,39431,1.418735146522522,1.8943393885412618,0.9786261320114136,147,256,25.4
5,nowcast,PG-ResMLP,17,0,30,45296,39431,1.4346290826797485,1.9108897168103138,0.978251039981842,184,256,31.3
5,nowcast,PG-ResMLP,18,0,30,45296,39431,1.4332255125045776,1.9089580748736643,0.9782949686050415,200,256,33.9
5,nowcast,PG-ResMLP,19,0,30,45296,39431,1.4486708641052246,1.91656119291372,0.9781217575073242,200,256,33.8
5,nowcast,LSTM,10,6,0,43196,37603,1.3340429067611694,1.7184590873742813,0.9805893301963806,76,256,96.6
5,nowcast,LSTM,11,6,0,43196,37603,1.3004764318466187,1.706600108574873,0.9808562994003296,31,256,43.1
5,nowcast,LSTM,12,6,0,43196,37603,1.342114806175232,1.71876796366234,0.9805823564529419,48,256,66.0
5,nowcast,LSTM,13,6,0,43196,37603,1.341545581817627,1.7497925635419291,0.9798750281333923,39,256,54.3
5,nowcast,LSTM,14,6,0,43196,37603,1.3525197505950928,1.7219473489560895,0.9805104732513428,43,256,60.1
5,nowcast,LSTM,15,6,0,43196,37603,1.2941769361495972,1.6882408776281823,0.9812659621238708,45,256,64.8
5,nowcast,LSTM,16,6,0,43196,37603,1.383985161781311,1.7553871207109102,0.9797461032867432,57,256,80.2
5,nowcast,LSTM,17,6,0,43196,37603,1.301727294921875,1.6790126420681684,0.9814702272415161,44,256,62.5
5,nowcast,LSTM,18,6,0,43196,37603,1.325376272201538,1.73161556915048,0.980290949344635,36,256,52.2
5,nowcast,LSTM,19,6,0,43196,37603,1.3419017791748047,1.7257741103363518,0.9804237484931946,46,256,66.0
5,forecast,PG-ResMLP,10,0,30,44844,39038,1.5838229656219482,2.0379481285015304,0.974644660949707,21,256,4.1
5,forecast,PG-ResMLP,11,0,30,44844,39038,1.4430705308914185,1.871052464804182,0.9786275029182434,157,256,26.8
5,forecast,PG-ResMLP,12,0,30,44844,39038,1.4425331354141235,1.8932986939758332,0.9781162738800049,200,256,34.2
5,forecast,PG-ResMLP,13,0,30,44844,39038,1.468285322189331,1.9178638313016487,0.9775447249412537,200,256,34.2
5,forecast,PG-ResMLP,14,0,30,44844,39038,1.6015335321426392,2.053622589895655,0.9742531180381775,21,256,4.1
5,forecast,PG-ResMLP,15,0,30,44844,39038,1.4319337606430054,1.860439989286231,0.9788692593574524,200,256,34.3
5,forecast,PG-ResMLP,16,0,30,44844,39038,1.4327423572540283,1.8615994010573516,0.9788429141044617,37,256,7.0
5,forecast,PG-ResMLP,17,0,30,44844,39038,1.4707454442977905,1.90068530221931,0.9779452085494995,24,256,4.7
5,forecast,PG-ResMLP,18,0,30,44844,39038,1.465175747871399,1.8930807007335282,0.9781213402748108,27,256,5.1
5,forecast,PG-ResMLP,19,0,30,44844,39038,1.4624989032745361,1.8831904494961433,0.9783493280410767,152,256,25.9
5,forecast,LSTM,10,6,0,42807,37265,1.2963167428970337,1.703531129342674,0.9806804060935974,48,256,62.9
5,forecast,LSTM,11,6,0,42807,37265,1.3662631511688232,1.7692373675921842,0.9791613221168518,41,256,57.3
5,forecast,LSTM,12,6,0,42807,37265,1.4910188913345337,1.8850785544138566,0.9763431549072266,38,256,52.4
5,forecast,LSTM,13,6,0,42807,37265,1.3818968534469604,1.7861765944265005,0.9787603616714478,42,256,58.2
5,forecast,LSTM,14,6,0,42807,37265,1.3859139680862427,1.784001818112871,0.978812038898468,51,256,71.1
5,forecast,LSTM,15,6,0,42807,37265,1.339293122291565,1.7664306288010796,0.9792273640632629,40,256,56.3
5,forecast,LSTM,16,6,0,42807,37265,1.3423759937286377,1.7459451155584353,0.9797064065933228,38,256,54.3
5,forecast,LSTM,17,6,0,42807,37265,1.5529857873916626,1.950450133675108,0.9746739268302917,38,256,54.3
5,forecast,LSTM,18,6,0,42807,37265,1.3558181524276733,1.7526594118326293,0.9795500040054321,41,256,58.3
5,forecast,LSTM,19,6,0,42807,37265,1.3121086359024048,1.714590623113154,0.9804286956787109,44,256,62.9
5,forecast,Hybrid,10,6,0,42807,37265,1.362910270690918,1.7961482029409768,0.978522539138794,44,256,220.7
5,forecast,Hybrid,11,6,0,42807,37265,1.2757700681686401,1.68461708777904,0.9811069965362549,74,256,367.0
5,forecast,Hybrid,12,6,0,42807,37265,1.249824047088623,1.6548264341589307,0.981769323348999,46,256,227.7
5,forecast,Hybrid,13,6,0,42807,37265,1.248336672782898,1.6582966520894797,0.9816927909851074,49,256,245.3
5,forecast,Hybrid,14,6,0,42807,37265,1.2479252815246582,1.6533633574072037,0.9818015098571777,63,256,311.5
5,forecast,Hybrid,15,6,0,42807,37265,1.2842011451721191,1.6780904585197718,0.9812531471252441,86,256,427.4
5,forecast,Hybrid,16,6,0,42807,37265,1.308881402015686,1.7115854229662257,0.9804972410202026,76,256,373.5
5,forecast,Hybrid,17,6,0,42807,37265,1.369354248046875,1.754733631753892,0.9795015454292297,46,256,229.1
5,forecast,Hybrid,18,6,0,42807,37265,1.227004051208496,1.633683113999705,0.9822322130203247,45,256,222.7
5,forecast,Hybrid,19,6,0,42807,37265,1.5078985691070557,1.9780220402684394,0.9739528298377991,26,256,130.8
