resolution,mode,model,seed,window,lag_min,n_train,n_test,MAE,RMSE,R2,epochs,batch,train_s
5,nowcast,LSTM,9,6,0,43196,37603,1.2748445272445679,1.6543727528578798,0.9820100665092468,54,256,84.9
5,nowcast,LSTM,10,6,0,43196,37603,1.3469475507736206,1.7445861315775022,0.9799945950508118,46,256,73.1
5,nowcast,LSTM,11,6,0,43196,37603,1.323665738105774,1.710946488030223,0.9807586669921875,47,256,74.3
5,nowcast,LSTM,12,6,0,43196,37603,1.2411667108535767,1.6430337571050373,0.9822558760643005,46,256,73.9
5,nowcast,LSTM,13,6,0,43196,37603,1.3947691917419434,1.7908636629788577,0.9789192080497742,31,256,51.8
5,nowcast,LSTM,14,6,0,43196,37603,1.2970612049102783,1.6713409283823897,0.9816391468048096,45,256,74.5
5,nowcast,LSTM,15,6,0,43196,37603,1.3663017749786377,1.760545022412077,0.9796269536018372,41,256,68.1
5,nowcast,LSTM,16,6,0,43196,37603,1.3093891143798828,1.685401671554698,0.9813289642333984,66,256,106.2
5,nowcast,LSTM,17,6,0,43196,37603,1.3387360572814941,1.7228713128402569,0.9804895520210266,38,256,62.2
5,nowcast,LSTM,18,6,0,43196,37603,1.328628420829773,1.7262142054488085,0.9804137349128723,37,256,61.2
5,nowcast,LSTM,19,6,0,43196,37603,1.2919729948043823,1.6902370861041423,0.9812216758728027,42,256,69.6
5,forecast,PG-ResMLP,0,0,30,44844,39038,1.4592201709747314,1.8836691399466179,0.9783383011817932,200,256,33.2
5,forecast,PG-ResMLP,1,0,30,44844,39038,1.5407484769821167,1.9891503014255552,0.9758443832397461,21,256,4.0
5,forecast,PG-ResMLP,2,0,30,44844,39038,1.5809962749481201,2.0271965076286986,0.9749115109443665,21,256,4.0
5,forecast,PG-ResMLP,3,0,30,44844,39038,1.559985876083374,2.014784290135996,0.9752177596092224,21,256,4.0
5,forecast,PG-ResMLP,4,0,30,44844,39038,1.5710333585739136,2.0203928778783213,0.9750795960426331,21,256,3.9
5,forecast,PG-ResMLP,5,0,30,44844,39038,1.5925021171569824,2.039308847330042,0.9746108055114746,21,256,3.9
5,forecast,PG-ResMLP,6,0,30,44844,39038,1.454820990562439,1.8861280823800648,0.9782817363739014,200,256,32.8
5,forecast,PG-ResMLP,7,0,30,44844,39038,1.5875035524368286,2.0389973714080973,0.9746185541152954,21,256,3.9
5,forecast,PG-ResMLP,8,0,30,44844,39038,1.5782244205474854,2.030403665143095,0.9748320579528809,21,256,3.9
5,forecast,PG-ResMLP,9,0,30,44844,39038,1.4375404119491577,1.8767181789291563,0.9784978628158569,200,256,33.0
5,forecast,PG-ResMLP,10,0,30,44844,39038,1.431510090827942,1.864503279802011,0.9787768721580505,152,256,25.1
5,forecast,PG-ResMLP,11,0,30,44844,39038,1.6105046272277832,2.0675409154752673,0.9739029407501221,21,256,3.9
5,forecast,PG-ResMLP,12,0,30,44844,39038,1.4100449085235596,1.8409436738547398,0.9793098568916321,200,256,33.0
5,forecast,PG-ResMLP,13,0,30,44844,39038,1.46083664894104,1.8882525983600877,0.978232741355896,31,256,5.6
5,forecast,PG-ResMLP,14,0,30,44844,39038,1.470082402229309,1.898002668903432,0.9780073761940002,25,256,4.6
5,forecast,PG-ResMLP,15,0,30,44844,39038,1.4637517929077148,1.8890303515151132,0.9782148599624634,200,256,33.7
5,forecast,PG-ResMLP,16,0,30,44844,39038,1.404269814491272,1.8350127792952837,0.9794429540634155,200,256,33.1
5,forecast,PG-ResMLP,17,0,30,44844,39038,1.4525777101516724,1.8759846962668543,0.9785146713256836,31,256,5.6
5,forecast,PG-ResMLP,18,0,30,44844,39038,1.600569248199463,2.0516571790081746,0.9743024110794067,21,256,3.9
5,forecast,PG-ResMLP,19,0,30,44844,39038,1.4301975965499878,1.8639786093061603,0.9787887930870056,200,256,33.1
5,forecast,LSTM,0,6,0,42807,37265,1.3828492164611816,1.7818364299023763,0.9788634777069092,37,256,61.2
5,forecast,LSTM,1,6,0,42807,37265,1.3511947393417358,1.75188582853522,0.9795680642127991,54,256,87.5
5,forecast,LSTM,2,6,0,42807,37265,1.337775707244873,1.7376810130503944,0.9798980355262756,45,256,73.6
5,forecast,LSTM,3,6,0,42807,37265,1.3587803840637207,1.7504224948412217,0.9796021580696106,50,256,82.1
5,forecast,LSTM,4,6,0,42807,37265,1.4008134603500366,1.8053013141662584,0.978303074836731,38,256,62.4
5,forecast,LSTM,5,6,0,42807,37265,1.3000435829162598,1.6941517314762324,0.980892539024353,65,256,105.6
5,forecast,LSTM,6,6,0,42807,37265,1.3463155031204224,1.7438850514607118,0.9797542691230774,43,256,71.9
5,forecast,LSTM,7,6,0,42807,37265,1.3950330018997192,1.791805446779727,0.9786263108253479,34,256,56.6
5,forecast,LSTM,8,6,0,42807,37265,1.3179411888122559,1.7355985020341143,0.9799461960792542,39,256,64.6
5,forecast,LSTM,9,6,0,42807,37265,1.3035216331481934,1.7043959748586535,0.9806607365608215,47,256,77.5
5,forecast,LSTM,10,6,0,42807,37265,1.3869960308074951,1.8021001061631001,0.9783799648284912,33,256,56.9
5,forecast,LSTM,11,6,0,42807,37265,1.3633503913879395,1.7473632157565098,0.9796733856201172,55,256,91.6
5,forecast,LSTM,12,6,0,42807,37265,1.3174973726272583,1.7167063961554976,0.9803804159164429,68,256,114.5
5,forecast,LSTM,13,6,0,42807,37265,1.3361811637878418,1.7276312510732892,0.9801298975944519,46,256,77.7
5,forecast,LSTM,14,6,0,42807,37265,1.3265202045440674,1.718002226027622,0.9803507328033447,62,256,104.6
5,forecast,LSTM,15,6,0,42807,37265,1.4097599983215332,1.8053206617036477,0.9783026576042175,50,256,83.2
5,forecast,LSTM,16,6,0,42807,37265,1.2852956056594849,1.6834053943179141,0.9811341762542725,47,256,79.5
5,forecast,LSTM,17,6,0,42807,37265,1.3465601205825806,1.7409926623738117,0.9798213243484497,42,256,71.0
5,forecast,LSTM,18,6,0,42807,37265,1.3719381093978882,1.7616733452132904,0.9793391227722168,50,256,84.8
5,forecast,LSTM,19,6,0,42807,37265,1.371617078781128,1.7895648367669375,0.9786797165870667,44,256,74.4
5,forecast,Hybrid,0,6,0,42807,37265,1.5840305089950562,2.0533966535036217,0.9719299077987671,33,256,187.1
5,forecast,Hybrid,1,6,0,42807,37265,1.3593860864639282,1.7880701369582812,0.9787153005599976,37,256,213.2
5,forecast,Hybrid,2,6,0,42807,37265,1.3905134201049805,1.776453017163508,0.9789909720420837,61,256,337.3
5,forecast,Hybrid,3,6,0,42807,37265,1.309509038925171,1.7200361121622807,0.9803041815757751,51,256,282.4
5,forecast,Hybrid,4,6,0,42807,37265,1.358853816986084,1.7899321728647768,0.9786709547042847,74,256,407.8
5,forecast,Hybrid,5,6,0,42807,37265,1.2583223581314087,1.6607512720445696,0.9816385507583618,86,256,470.7
5,forecast,Hybrid,6,6,0,42807,37265,1.3039665222167969,1.6983352644400558,0.980798065662384,64,256,350.6
5,forecast,Hybrid,7,6,0,42807,37265,1.2473708391189575,1.6407409626986358,0.9820783138275146,50,256,276.7
5,forecast,Hybrid,8,6,0,42807,37265,1.2373818159103394,1.6483272135935632,0.9819121956825256,66,256,361.1
5,forecast,Hybrid,9,6,0,42807,37265,1.3968535661697388,1.8359978199241511,0.977558970451355,67,256,365.4
5,forecast,Hybrid,10,6,0,42807,37265,1.3512262105941772,1.764789484886046,0.9792659282684326,46,256,253.3
5,forecast,Hybrid,11,6,0,42807,37265,1.3457527160644531,1.7425910242899196,0.9797842502593994,58,256,324.2
5,forecast,Hybrid,12,6,0,42807,37265,1.4231383800506592,1.8404918266266206,0.9774489998817444,48,256,271.3
5,forecast,Hybrid,13,6,0,42807,37265,1.4184157848358154,1.8028380590443147,0.9783622622489929,46,256,256.1
5,forecast,Hybrid,14,6,0,42807,37265,1.2857812643051147,1.7033356702506102,0.9806848168373108,90,256,494.4
5,forecast,Hybrid,15,6,0,42807,37265,1.5943856239318848,2.0059334240759217,0.9732125401496887,28,256,158.2
5,forecast,Hybrid,16,6,0,42807,37265,1.2928624153137207,1.7052712871820639,0.9806408882141113,62,256,343.8
5,forecast,Hybrid,17,6,0,42807,37265,1.2213259935379028,1.6007342918586844,0.9829416871070862,72,256,400.8
5,forecast,Hybrid,18,6,0,42807,37265,1.3355506658554077,1.7344836639180432,0.9799719452857971,40,256,222.9
5,forecast,Hybrid,19,6,0,42807,37265,1.2252328395843506,1.6121319609553342,0.9826978445053101,64,256,351.7
