datetime,elapsed_sec,lux,GHI,T_ambient,RH,T_module,WS,T_Faiman,GHI_lag,Faiman_error,ALLSKY_SFC_SW_DWN,WS_source,T_Faiman_ws_real,Faiman_ws_real_error
2026-04-18 05:22:43.189,145363.189,789.1,6.575833333333334,27.4,80.9,27.4,2.0,27.57507543485978,1.9266666666666663,0.1750754348597816,,fallback_2.0,27.57507543485978,0.1750754348597816
2026-04-18 05:23:43.189,145423.189,815.4,6.795,27.5,80.8,27.5,2.0,27.68091054313099,1.8725,0.1809105431309916,,fallback_2.0,27.68091054313099,0.18091054313099164
2026-04-18 05:24:43.189,145483.189,865.8,7.215,27.5,80.8,27.5,2.0,27.69209265175719,1.9583333333333333,0.1920926517571892,,fallback_2.0,27.69209265175719,0.19209265175718926
2026-04-18 05:25:43.189,145543.189,909.5,7.579166666666667,27.5,80.7,27.5,2.0,27.701788249911253,2.26,0.2017882499112531,,fallback_2.0,27.701788249911253,0.2017882499112531
2026-04-18 05:26:43.189,145603.189,1005.7,8.380833333333333,27.6,80.5,27.6,2.0,27.82313187788428,2.7641666666666667,0.2231318778842741,,fallback_2.0,27.823131877884276,0.22313187788427413
2026-04-18 05:27:43.189,145663.189,1105.5,9.2125,27.6,80.3,27.6,2.0,27.845274227902024,3.335833333333333,0.2452742279020228,,fallback_2.0,27.845274227902024,0.2452742279020228
2026-04-18 05:28:43.189,145723.189,1144.4,9.536666666666669,27.6,80.3,27.6,2.0,27.853904863329785,3.743333333333333,0.2539048633297831,,fallback_2.0,27.853904863329785,0.2539048633297831
2026-04-18 05:29:43.189,145783.189,1145.1,9.5425,27.7,80.2,27.7,2.0,27.95406017039404,3.919166666666667,0.2540601703940375,,fallback_2.0,27.954060170394037,0.2540601703940375
2026-04-18 05:30:43.189,145843.189,1131.6,9.43,27.7,80.0,27.7,2.0,27.951064962726303,4.155,0.2510649627263035,,fallback_2.0,27.951064962726303,0.2510649627263035
2026-04-18 05:31:43.189,145903.189,1114.2,9.285,27.7,80.0,27.7,2.0,27.94720447284345,4.7316666666666665,0.2472044728434497,,fallback_2.0,27.94720447284345,0.2472044728434497
2026-04-18 05:32:43.189,145963.189,1167.0,9.725,27.6,80.2,27.8,2.0,27.8589190628328,5.5025,0.0589190628327997,,fallback_2.0,27.8589190628328,0.058919062832799796
2026-04-18 05:33:43.189,146023.189,1265.6,10.546666666666663,27.5,80.2,27.7,2.0,27.780795172168972,6.3341666666666665,0.0807951721689761,,fallback_2.0,27.780795172168975,0.08079517216897614
2026-04-18 05:34:43.189,146083.189,1306.7,10.889166666666666,27.2,80.8,27.7,2.0,27.48991391551296,7.1,-0.2100860844870418,,fallback_2.0,27.489913915512957,-0.2100860844870418
2026-04-18 05:35:43.189,146143.189,1335.9,11.1325,27.0,81.4,27.7,2.0,27.29639243876464,7.4675,-0.4036075612353578,,fallback_2.0,27.29639243876464,-0.4036075612353578
2026-04-18 05:36:43.189,146203.189,1286.5,10.720833333333331,27.1,81.2,27.7,2.0,27.38543219737309,7.469166666666666,-0.3145678026269074,,fallback_2.0,27.385432197373092,-0.3145678026269074
2026-04-18 05:37:43.189,146263.189,1243.8,10.365,27.2,81.0,27.7,2.0,27.475958466453672,6.9325,-0.2240415335463268,,fallback_2.0,27.475958466453672,-0.22404153354632683
2026-04-18 05:38:43.189,146323.189,1300.6,10.838333333333331,27.3,80.7,27.7,2.0,27.588560525381613,6.3,-0.1114394746183862,,fallback_2.0,27.588560525381613,-0.11143947461838621
2026-04-18 05:39:43.189,146383.189,1451.2,12.093333333333334,27.5,80.4,27.7,2.0,27.821973730919417,5.889166666666667,0.1219737309194179,,fallback_2.0,27.821973730919417,0.12197373091941799
2026-04-18 05:40:43.189,146443.189,1653.2,13.776666666666667,27.5,80.3,27.7,2.0,27.86679091231807,5.8575,0.1667909123180706,,fallback_2.0,27.86679091231807,0.16679091231807064
2026-04-18 05:41:43.189,146503.189,1888.7,15.739166666666668,27.6,80.0,27.8,2.0,28.01904064607739,6.1225000000000005,0.2190406460773886,,fallback_2.0,28.01904064607739,0.2190406460773886
2026-04-18 05:42:43.189,146563.189,2111.1,17.592499999999998,27.7,79.8,27.9,2.0,28.168383919062837,6.325833333333334,0.2683839190628347,,fallback_2.0,28.168383919062833,0.26838391906283476
2026-04-18 05:43:43.189,146623.189,2185.3,18.210833333333333,27.9,79.5,27.9,2.0,28.384846467873626,6.779166666666667,0.4848464678736235,,fallback_2.0,28.384846467873622,0.4848464678736235
2026-04-18 05:44:43.189,146683.189,2181.8,18.18166666666667,28.0,79.0,28.0,2.0,28.48406993255236,7.550833333333333,0.4840699325523623,,fallback_2.0,28.484069932552362,0.4840699325523623
2026-04-18 05:45:43.189,146743.189,2061.5,17.179166666666667,28.1,78.9,28.1,2.0,28.557379304224355,8.080833333333334,0.4573793042243537,,fallback_2.0,28.557379304224355,0.4573793042243537
2026-04-18 05:46:43.189,146803.189,1889.3,15.744166666666668,28.2,78.7,28.2,2.0,28.61917376641817,8.205833333333334,0.4191737664181758,,fallback_2.0,28.619173766418175,0.41917376641817583
2026-04-18 05:47:43.189,146863.189,1833.7,15.280833333333334,28.2,78.5,28.3,2.0,28.60683794817181,8.055833333333334,0.3068379481718111,,fallback_2.0,28.606837948171812,0.3068379481718111
2026-04-18 05:48:43.189,146923.189,1733.0,14.441666666666666,28.3,78.4,28.4,2.0,28.684495917642884,7.660833333333333,0.2844959176428858,,fallback_2.0,28.684495917642884,0.28449591764288584
2026-04-18 05:49:43.189,146983.189,1635.3,13.6275,28.3,78.3,28.4,2.0,28.66281948881789,7.196666666666666,0.2628194888178932,,fallback_2.0,28.66281948881789,0.2628194888178932
2026-04-18 05:50:43.189,147043.189,1627.6,13.563333333333333,28.3,78.2,28.4,2.0,28.66111111111111,6.6675,0.2611111111111128,,fallback_2.0,28.66111111111111,0.26111111111111285
2026-04-18 05:51:43.189,147103.189,1692.5,14.104166666666666,28.2,78.4,28.4,2.0,28.575510294639688,6.445833333333333,0.1755102946396896,,fallback_2.0,28.575510294639688,0.1755102946396896
2026-04-18 05:52:43.189,147163.189,1691.7,14.0975,28.1,78.7,28.4,2.0,28.475332800851973,6.575833333333334,0.0753328008519744,,fallback_2.0,28.475332800851973,0.07533280085197447
2026-04-18 05:53:43.189,147223.189,1643.5,13.695833333333333,28.1,78.7,28.4,2.0,28.464638800142,6.795,0.0646388001419993,,fallback_2.0,28.464638800141998,0.0646388001419993
2026-04-18 05:54:43.189,147283.189,1563.3,13.0275,28.2,78.5,28.5,2.0,28.546845047923323,7.215,0.0468450479233233,,fallback_2.0,28.546845047923323,0.046845047923323335
2026-04-18 05:55:43.189,147343.189,1487.6,12.396666666666668,28.3,78.4,28.5,2.0,28.63004969826056,7.579166666666667,0.1300496982605601,,fallback_2.0,28.63004969826056,0.13004969826056012
2026-04-18 05:56:43.189,147403.189,1425.6,11.88,28.3,78.4,28.5,2.0,28.616293929712462,8.380833333333333,0.1162939297124623,,fallback_2.0,28.616293929712462,0.11629392971246233
